GEOID,county,state,tract,medincome,rent,pnewh,medhval,pwht,pblk,pasn,phsp,region
04013061032,Maricopa County,Arizona,Census Tract 610.32,78891,1298,85.57213930348259,178100,63.97525135344161,4.2846094354215,1.361175560711523,24.918793503480277,Arizona
04013061033,Maricopa County,Arizona,Census Tract 610.33,67273,1167,78.12097812097812,162900,65.24335622573902,6.41982681397432,0.388175574798447,22.723200955509107,Arizona
04013061034,Maricopa County,Arizona,Census Tract 610.34,74943,1302,83.85826771653542,212200,62.80388978930308,6.239870340356564,2.9578606158833063,23.905996758508913,Arizona
04013061035,Maricopa County,Arizona,Census Tract 610.35,64393,1253,89.77407847800237,190200,65.01077005923533,8.414108777598276,3.4598815293484115,20.234248788368337,Arizona
04013061036,Maricopa County,Arizona,Census Tract 610.36,85000,1446,95.70230607966455,269700,56.93599768317406,12.916304662612221,5.357660005792065,20.243266724587315,Arizona
04013061037,Maricopa County,Arizona,Census Tract 610.37,77286,1594,95.39672925499696,209300,70.7192118226601,4.137931034482758,0.70935960591133,21.004926108374384,Arizona
04013061038,Maricopa County,Arizona,Census Tract 610.38,66645,1315,92.38152369526095,193400,61.48634342578869,16.049121321194157,1.969087444420918,17.997035782341733,Arizona
04013061039,Maricopa County,Arizona,Census Tract 610.39,96250,1733,94.457099468489,254500,71.97508896797153,2.224199288256228,2.669039145907473,17.437722419928825,Arizona
04013061040,Maricopa County,Arizona,Census Tract 610.40,54419,1137,84.1570751523358,136900,52.41551372193241,8.686777046949421,2.857790882286232,33.817192107053756,Arizona
04013061041,Maricopa County,Arizona,Census Tract 610.41,53494,1173,77.19419488597097,133000,42.28232189973614,14.819700967458225,0,40.23746701846966,Arizona
04013061042,Maricopa County,Arizona,Census Tract 610.42,47821,1135,63.149962321024866,84800,66.57101865136298,1.291248206599713,0,30.84648493543759,Arizona
04013061043,Maricopa County,Arizona,Census Tract 610.43,64712,1203,72.91925465838509,161700,50.70948469006722,5.414488424197162,1.3816280806572059,36.8185212845407,Arizona
04013061044,Maricopa County,Arizona,Census Tract 610.44,81387,1388,88.98026315789474,201300,65.84249084249085,6.043956043956044,2.577184720041863,21.29774986917844,Arizona
04013061045,Maricopa County,Arizona,Census Tract 610.45,91310,1988,43.6372745490982,359900,74.28375364556527,1.252358895179276,3.636987476411048,18.682449819866186,Arizona
04013061046,Maricopa County,Arizona,Census Tract 610.46,63281,842,52.24719101123596,157700,41.546639231824415,17.849794238683128,4.320987654320986,30.48696844993141,Arizona
04013061047,Maricopa County,Arizona,Census Tract 610.47,103944,1495,91.13573407202216,263100,59.60884353741497,3.769841269841269,6.746031746031746,26.13378684807256,Arizona
04013061100,Maricopa County,Arizona,Census Tract 611,50728,1295,41.939890710382514,216980.6224944321,59.896026735982176,12.291125139249907,3.713330857779428,17.71258819160787,Arizona
04013061200,Maricopa County,Arizona,Census Tract 612,28403,865,18.449322746380194,86300,20.63594026015738,6.070338846956801,0.995664043680745,70.57973341898185,Arizona
04013061300,Maricopa County,Arizona,Census Tract 613,44338,890,6.758620689655172,104400,34.29752066115703,2.117768595041322,1.291322314049586,61.77685950413223,Arizona
04013061401,Maricopa County,Arizona,Census Tract 614.01,26607,844,16.0392798690671,69300,12.922766279656738,5.300353356890459,0,79.70721857647652,Arizona
04013061402,Maricopa County,Arizona,Census Tract 614.02,25360,829,38.25652415324819,103700,10.31357621895958,12.506797172376292,0.30813848105854597,73.37321007794091,Arizona
04013071503,Maricopa County,Arizona,Census Tract 715.03,35099,1571,2.321857485988791,105500,96.520485896644,0.329421453572163,0,1.7500514721021199,Arizona
04013071504,Maricopa County,Arizona,Census Tract 715.04,41010,989,1.671619613670133,122700,98.22674418604652,0.465116279069767,0,1.308139534883721,Arizona
04013071505,Maricopa County,Arizona,Census Tract 715.05,41375,1038,6.546532846715329,102900,88.49992551765231,1.713093996722776,0.461790555638313,7.969611202145091,Arizona
04013071506,Maricopa County,Arizona,Census Tract 715.06,39710,1003,0.9810554803788901,151700,91.10794103661436,1.925820256776034,0,5.848787446504993,Arizona
04013071509,Maricopa County,Arizona,Census Tract 715.09,75417,993,41.9953596287703,276900,76.01399713694926,3.9764593605853347,3.483378399872753,10.641005248926357,Arizona
04013071510,Maricopa County,Arizona,Census Tract 715.10,102096,2039,6.521739130434782,278800,74.04411764705883,2.745098039215686,8.75,11.76470588235294,Arizona
04013071511,Maricopa County,Arizona,Census Tract 715.11,56605,1156,37.9746835443038,135600,64.13662239089184,10.2195716996476,7.7798861480075905,13.41827053402006,Arizona
04013071512,Maricopa County,Arizona,Census Tract 715.12,89000,1128,7.768361581920905,191700,69.85051140833988,0.7081038552321001,6.0424862313139265,15.798583792289536,Arizona
04013071513,Maricopa County,Arizona,Census Tract 715.13,100758,1568,22.126929674099486,389000,77.23019338739863,0,6.550218340611353,15.658140985651903,Arizona
04013071514,Maricopa County,Arizona,Census Tract 715.14,78871,1158,4.765056254136334,192700,78.70875860431997,0.925706147638262,2.610966057441253,13.671967718965108,Arizona
04013071515,Maricopa County,Arizona,Census Tract 715.15,63348,1245,16.844349680170577,180200,69.26159129937035,8.214081282198054,3.262736119061248,15.02575844304522,Arizona
04013071516,Maricopa County,Arizona,Census Tract 715.16,35102,964,31.548117154811717,85200,82.36628849270664,8.07131280388979,0.940032414910859,7.585089141004862,Arizona
04013071517,Maricopa County,Arizona,Census Tract 715.17,64042,1293,29.157345264727812,165000,66.45359243160317,2.889286627461007,4.3978522117105605,19.969317310150856,Arizona
04013071600,Maricopa County,Arizona,Census Tract 716,26385,855,6.841817186644773,85400,55.97667638483965,3.206997084548105,0.636098595282268,34.58786111847336,Arizona
04013071701,Maricopa County,Arizona,Census Tract 717.01,58304,1245,65.91880341880342,166900,74.0149456521739,4.653532608695652,1.970108695652174,16.745923913043477,Arizona
04013071702,Maricopa County,Arizona,Census Tract 717.02,30364,907,1.205259313367421,84600,93.9103660622648,0.992131371878207,0.547382825863838,4.105371193978788,Arizona
04013071801,Maricopa County,Arizona,Census Tract 718.01,32987,842,0.793650793650793,106100,91.12513144058886,3.4910620399579386,0.7150368033648791,3.3648790746582535,Arizona
04013071802,Maricopa County,Arizona,Census Tract 718.02,31898,845,0,101500,93.19629415170816,2.86624203821656,1.129125651418645,2.431962941517081,Arizona
04013071903,Maricopa County,Arizona,Census Tract 719.03,55534,1090,15.709728867623603,117300,60.08915304606241,1.842496285289747,1.7087667161961357,31.589895988112925,Arizona
04013071906,Maricopa County,Arizona,Census Tract 719.06,50951,1037,18.610421836228287,148400,49.06584436785779,5.296571739524759,6.221657899510249,35.389080355523305,Arizona
04013071909,Maricopa County,Arizona,Census Tract 719.09,41101,921,15.051311288483463,131400,62.47809762202754,2.853566958698373,2.5031289111389228,29.86232790988736,Arizona
04013071910,Maricopa County,Arizona,Census Tract 719.10,42209,1142,4.605543710021322,143900,48.540094003703175,1.694915254237288,4.443811422874234,42.13075060532688,Arizona
04013071911,Maricopa County,Arizona,Census Tract 719.11,61627,1297,35.824977210574296,156300,58.937481655415326,5.547402406809509,3.522160258291752,29.410038156736128,Arizona
04013071912,Maricopa County,Arizona,Census Tract 719.12,31250,748,4.332129963898916,216980.6224944321,34.58359821996186,9.027336300063572,0.413223140495867,55.02225047679593,Arizona
04013071913,Maricopa County,Arizona,Census Tract 719.13,38102,928,27.159827213822897,150400,45.029122313717615,5.221932114882506,1.586663988752761,47.439244828278774,Arizona
04013071914,Maricopa County,Arizona,Census Tract 719.14,51875,1096,0.8273009307135469,103800,34.41158348736907,1.540357362908194,2.3413431916204557,51.87923598274799,Arizona
04013071915,Maricopa County,Arizona,Census Tract 719.15,39081,1103,2.401746724890829,110300,51.47313691507799,0.548815713460427,2.772963604852686,41.70999422299249,Arizona
04013082002,Maricopa County,Arizona,Census Tract 820.02,45938,920,17.462932454695224,126100,38.531830642704854,7.599756320438623,1.340237587572342,52.01035638135851,Arizona
04013082007,Maricopa County,Arizona,Census Tract 820.07,44917,945,5.997001499250374,104800,21.166415284062342,0.8798391151332321,0.502765208647561,74.63549522373052,Arizona
04013082008,Maricopa County,Arizona,Census Tract 820.08,38289,1154,9.588159588159588,98500,14.147250698974837,8.070829450139795,1.2115563839701768,74.57595526561043,Arizona
04013082009,Maricopa County,Arizona,Census Tract 820.09,44124,1116,11.307420494699647,107900,11.758221568987693,10.417049421275031,0.6797721844571,75.08726805070734,Arizona
04013082010,Maricopa County,Arizona,Census Tract 820.10,33488,1015,14.811849479583666,87700,15.714948932219128,3.83008356545961,2.831940575673166,73.90900649953575,Arizona
04013082012,Maricopa County,Arizona,Census Tract 820.12,61225,1215,53.99503722084368,136400,24.848107181804018,8.9110453341642,5.655086462065742,54.24520953419536,Arizona
04013082016,Maricopa County,Arizona,Census Tract 820.16,74286,1311,80.08075370121131,176100,21.93690388848129,7.593543653705062,6.896551724137931,58.03374908290535,Arizona
04013082017,Maricopa County,Arizona,Census Tract 820.17,56705,1101,83.1013916500994,144400,25.168539325842698,24.73953013278856,5.005107252298264,41.59346271705822,Arizona
04013082018,Maricopa County,Arizona,Census Tract 820.18,54549,1075,30.150425114453896,118600,18.609154929577464,4.753521126760563,2.799295774647887,73.52112676056338,Arizona
04013082019,Maricopa County,Arizona,Census Tract 820.19,82644,1250,12.280701754385964,195500,51.16959064327485,13.815789473684212,0.986842105263157,33.00438596491228,Arizona
04013082020,Maricopa County,Arizona,Census Tract 820.20,81250,1217,11.462450592885375,187300,50.40241448692153,10.663983903420524,6.388329979879276,30.030181086519114,Arizona
04013082021,Maricopa County,Arizona,Census Tract 820.21,73304,1118,29.455081001472756,158900,44.816753926701566,2.25130890052356,2.87958115183246,45.287958115183244,Arizona
04013082022,Maricopa County,Arizona,Census Tract 820.22,52188,994,60.42528056704075,185300,40.411104047467674,9.684255138800593,3.7719855901674078,44.01356219538038,Arizona
04013082023,Maricopa County,Arizona,Census Tract 820.23,71377,1272,72.52202643171806,194600,41.13725490196079,7.6078431372549025,6.6078431372549025,43.27450980392157,Arizona
04013082024,Maricopa County,Arizona,Census Tract 820.24,48857,998,58.03571428571429,149800,31.833150384193193,10.45005488474204,2.458836443468715,50.86717892425906,Arizona
04013082025,Maricopa County,Arizona,Census Tract 820.25,70869,1213,88.56799037304452,152800,38.23757763975155,11.529503105590063,2.562111801242236,44.02173913043478,Arizona
04013082026,Maricopa County,Arizona,Census Tract 820.26,56222,1140,92.56360078277888,164400,37.79981965734896,9.413886384129846,3.552750225428314,46.60054102795311,Arizona
04013082027,Maricopa County,Arizona,Census Tract 820.27,56318,1095,88.37545126353791,168000,27.82039711191336,10.943140794223828,3.0460288808664258,54.89620938628159,Arizona
04013082028,Maricopa County,Arizona,Census Tract 820.28,47854,1124,13.234253361641896,116000,23.457066189624328,9.771914132379248,2.079606440071556,63.10375670840788,Arizona
04013082203,Maricopa County,Arizona,Census Tract 822.03,68279,1220,87.08240534521158,162200,18.728471607125282,9.113276252337368,1.249876980612144,67.72955417773842,Arizona
04013082204,Maricopa County,Arizona,Census Tract 822.04,57047,1262,89.07462686567165,151800,12.018240659017358,8.767284495439835,1.294498381877022,73.50691379817593,Arizona
04013082205,Maricopa County,Arizona,Census Tract 822.05,54318,1191,83.06499701848539,158700,18.816177746918935,12.358965457385871,0.19093907307759,67.10640513799687,Arizona
04013082206,Maricopa County,Arizona,Census Tract 822.06,67446,1327,88.47619047619048,176400,15.606936416184972,7.891430007539582,2.488062327217894,71.07313395325458,Arizona
04013082207,Maricopa County,Arizona,Census Tract 822.07,54142,1207,59.529411764705884,157600,15.634315998675058,1.391189135475323,0.828088771116263,76.1510433918516,Arizona
04013082208,Maricopa County,Arizona,Census Tract 822.08,43654,1077,34.59196102314251,110700,15.548172757475085,3.554817275747508,0,76.51162790697674,Arizona
04013082209,Maricopa County,Arizona,Census Tract 822.09,37075,883,27.586206896551722,82100,9.94535519125683,2.914389799635701,0,87.14025500910748,Arizona
04013082210,Maricopa County,Arizona,Census Tract 822.10,49472,1171,82.51329787234043,124300,19.96891996891997,18.88111888111888,2.389277389277389,54.89510489510489,Arizona
04013082211,Maricopa County,Arizona,Census Tract 822.11,71510,1220,94.00798934753661,155500,30.777881911902533,10.159325210871604,6.879100281162137,49.61574507966261,Arizona
04013083000,Maricopa County,Arizona,Census Tract 830,39714,828,26.226012793176974,154500,12.269148174659986,3.8654259126700072,0,81.25984251968504,Arizona
04013092305,Maricopa County,Arizona,Census Tract 923.05,53917,1161,0,126000,60.566251415628535,1.223103057757644,0.792751981879954,32.457531143827865,Arizona
04013092306,Maricopa County,Arizona,Census Tract 923.06,51394,967,1.278227524499361,138000,51.08899466320496,4.6588778306649345,2.942449156209433,30.28991778450887,Arizona
04013092307,Maricopa County,Arizona,Census Tract 923.07,47344,718,12.605718888441404,152700,46.07466584728837,5.6537102473498235,7.912121677677063,37.34828698724842,Arizona
04013092308,Maricopa County,Arizona,Census Tract 923.08,44425,1163,5.75187969924812,134500,44.6628364076202,3.6740247958875107,2.434230420320532,44.723314182038095,Arizona
04013092309,Maricopa County,Arizona,Census Tract 923.09,54810,1120,6.264719736222327,150500,56.33202658939833,5.300835179819328,4.5508777910346,30.969831259587522,Arizona
04013092311,Maricopa County,Arizona,Census Tract 923.11,26238,707,6.046195652173913,70100,53.71931110296811,5.569805789666544,1.392451447416636,36.570172224257966,Arizona
04013092312,Maricopa County,Arizona,Census Tract 923.12,34564,733,19.17117117117117,139200,54.718417047184175,6.430745814307458,0.8942161339421609,31.01217656012177,Arizona
04013092401,Maricopa County,Arizona,Census Tract 924.01,32136,684,10.784810126582279,101000,37.88735580185478,16.557339968332958,2.510744175525899,39.515946618412116,Arizona
04013092402,Maricopa County,Arizona,Census Tract 924.02,50426,811,8.548082966687618,112800,59.988649262202046,4.370034052213394,0,29.767309875141883,Arizona
04013092500,Maricopa County,Arizona,Census Tract 925,31418,745,22.44801512287335,106700,30.76354224440747,13.237197263819562,3.420225550009244,50.064706969865036,Arizona
04013092600,Maricopa County,Arizona,Census Tract 926,20573,722,14.26256077795786,51600,28.16860465116279,8.226744186046512,0,62.32558139534884,Arizona
04013092705,Maricopa County,Arizona,Census Tract 927.05,37344,725,41.81937172774869,154700,26.828609986504727,13.900134952766532,9.797570850202428,44.77732793522267,Arizona
04013092708,Maricopa County,Arizona,Census Tract 927.08,63355,1071,69.3107932379714,199400,42.446393762183234,4.7270955165692,6.042884990253411,45.370370370370374,Arizona
04013092709,Maricopa County,Arizona,Census Tract 927.09,50575,1098,21.314878892733564,143100,57.90714117369785,4.312986094744284,1.861890172048079,34.9988215884987,Arizona
04013092710,Maricopa County,Arizona,Census Tract 927.10,65625,1334,21.612903225806452,167800,48.777621062529384,3.596614950634697,2.397743300423131,41.889985895627646,Arizona
