GEOID,county,state,tract,medincome,rent,tpop,pnewh,medhval,pwht,pblk,pasn,phsp,region
6067009309,Sacramento County,California,Census Tract 93.09,72857,1543,2419,0.025974026,245400,0.6986358,0.009094667,0.015708971,0.21372468,Other California
6067009310,Sacramento County,California,Census Tract 93.10,69805,1151,7492,0.057383321,257500,0.567004805,0.044714362,0.118392952,0.227576081,Other California
6067009311,Sacramento County,California,Census Tract 93.11,78720,1606,6802,0.4361167,2.44E+05,0.339311967,0.102469862,0.257865334,0.215671861,Other California
6067009312,Sacramento County,California,Census Tract 93.12,73375,1756,6598,0.429752066,266900,0.278872386,0.047893301,0.371021522,0.209760533,Other California
6067009314,Sacramento County,California,Census Tract 93.14,72589,1168,6021,0.510976948,320700,0.349609699,0.112771965,0.344627138,0.144992526,Other California
6067009316,Sacramento County,California,Census Tract 93.16,57556,1241,4784,0.223674097,201500,0.108904682,0.138168896,0.407190635,0.205894649,Other California
6067009317,Sacramento County,California,Census Tract 93.17,68750,1452,6507,0.093851133,252300,0.251114185,0.159059474,0.274627324,0.250192101,Other California
6067009318,Sacramento County,California,Census Tract 93.18,52572,1409,2471,0.040638607,159600,0.082557669,0.193039255,0.403480372,0.210036423,Other California
6067009319,Sacramento County,California,Census Tract 93.19,57611,1250,5302,0.130100077,204100,0.150509242,0.079969823,0.396076952,0.191625802,Other California
6067009320,Sacramento County,California,Census Tract 93.20,39289,1045,4859,0.217307692,197800,0.177196954,0.122041572,0.34719078,0.280098786,Other California
6067009321,Sacramento County,California,Census Tract 93.21,73041,1613,5958,0.056014151,181900,0.216012085,0.153071501,0.312688822,0.247901981,Other California
6067009322,Sacramento County,California,Census Tract 93.22,72467,1505,13855,0.483188996,295800,0.195164201,0.123493324,0.435943703,0.17755323,Other California
6067009323,Sacramento County,California,Census Tract 93.23,100700,1821,5473,0.331325301,340100,0.441439795,0.060113283,0.214507583,0.152932578,Other California
6067009324,Sacramento County,California,Census Tract 93.24,135565,959,2854,0.407614782,626200,0.547302032,0.042046251,0.173440785,0.183952348,Other California
6067009325,Sacramento County,California,Census Tract 93.25,118750,1016,980,0.079268293,669300,0.762244898,0,0.052040816,0.174489796,Other California
6067009326,Sacramento County,California,Census Tract 93.26,110982,1917,5046,0.605095541,467300,0.435988902,0.071938169,0.281212842,0.119500595,Other California
6067009328,Sacramento County,California,Census Tract 93.28,104896,1930,4995,0.986197378,355800,0.359359359,0.064864865,0.304304304,0.198798799,Other California
6067009329,Sacramento County,California,Census Tract 93.29,62237,1103,2238,0.506224066,266400,0.192135836,0.160411081,0.344950849,0.226988382,Other California
6067009330,Sacramento County,California,Census Tract 93.30,104722,1750,3934,0.823104693,411400,0.34036604,0.093797661,0.34036604,0.172852059,Other California
6067009331,Sacramento County,California,Census Tract 93.31,108313,1930,7552,0.859195402,343900,0.384269068,0.097590042,0.303230932,0.138903602,Other California
6067009332,Sacramento County,California,Census Tract 93.32,97917,2016,1251,0.195704057,439500,0.479616307,0.01598721,0.362110312,0.12470024,Other California
6067009403,Sacramento County,California,Census Tract 94.03,78214,1328,1974,0.142857143,408600,0.654002026,0,0.040526849,0.249240122,Other California
6067009404,Sacramento County,California,Census Tract 94.04,84300,938,5288,0.285783133,465100,0.714636914,0.023638427,0.064863843,0.138048411,Other California
6067009406,Sacramento County,California,Census Tract 94.06,95625,1247,2394,0.129496403,421900,0.703007519,0.032163743,0.037593985,0.20342523,Other California
6067009407,Sacramento County,California,Census Tract 94.07,78462,1315,9994,0.36582318,258200,0.463978387,0.017910746,0.068040824,0.424854913,Other California
6067009408,Sacramento County,California,Census Tract 94.08,93750,1880,1754,0.463687151,411800,0.492018244,0.053021665,0.096351197,0.346066135,Other California
6067009501,Sacramento County,California,Census Tract 95.01,40083,1180,2858,0.106567534,147900,0.318754374,0.006648006,0.018544437,0.632960112,Other California
6067009502,Sacramento County,California,Census Tract 95.02,68922,1272,7954,0.156945027,257900,0.530550666,0.003394518,0.026904702,0.416645713,Other California
6067009503,Sacramento County,California,Census Tract 95.03,35784,764,3109,0.053754941,151200,0.397233837,0.004824702,0.009006111,0.562560309,Other California
6067009504,Sacramento County,California,Census Tract 95.04,42727,1002,2359,0.281616688,255400,0.49597287,0,0.024586689,0.429843154,Other California
6067009601,Sacramento County,California,Census Tract 96.01,52750,1300,6554,0.066810345,166400,0.072779982,0.218339945,0.364510223,0.294629234,Other California
6067009606,Sacramento County,California,Census Tract 96.06,38233,977,7364,0.011952191,192200,0.199212385,0.251357958,0.217137425,0.245926127,Other California
6067009608,Sacramento County,California,Census Tract 96.08,59500,1226,8016,0.478820598,255200,0.17751996,0.176397206,0.458582834,0.15494012,Other California
6067009609,Sacramento County,California,Census Tract 96.09,60048,1449,5255,0.070072037,214800,0.13472883,0.168791627,0.327497621,0.268886775,Other California
6067009610,Sacramento County,California,Census Tract 96.10,57625,1335,6278,0.045555556,183200,0.109111182,0.217744505,0.246416056,0.294042689,Other California
6067009611,Sacramento County,California,Census Tract 96.11,59931,1555,3331,0.124245039,258800,0.370159111,0.069348544,0.197538277,0.237766437,Other California
6067009612,Sacramento County,California,Census Tract 96.12,72400,1422,5199,0.268763797,242400,0.300250048,0.142527409,0.213887286,0.250817465,Other California
6067009614,Sacramento County,California,Census Tract 96.14,78378,1597,7549,0.225708061,263900,0.248112333,0.21711485,0.261756524,0.195919989,Other California
6067009615,Sacramento County,California,Census Tract 96.15,69537,1452,7887,0.092210968,262800,0.31634335,0.17332319,0.1857487,0.256244453,Other California
6067009616,Sacramento County,California,Census Tract 96.16,70607,1399,5815,0.115623507,265200,0.484436801,0.060189166,0.242304385,0.173860705,Other California
6067009617,Sacramento County,California,Census Tract 96.17,113750,1271,3666,0.031609195,426500,0.53136934,0.06792144,0.209219858,0.118112384,Other California
6067009618,Sacramento County,California,Census Tract 96.18,74628,1467,4885,0.100834939,262800,0.302558854,0.162743091,0.266325486,0.166837257,Other California
6067009619,Sacramento County,California,Census Tract 96.19,86191,1387,8136,0.456327373,339500,0.324237955,0.067232055,0.334685349,0.214478859,Other California
6067009622,Sacramento County,California,Census Tract 96.22,88560,1565,7499,0.455100575,339100,0.373116416,0.129217229,0.255367382,0.156687558,Other California
6067009630,Sacramento County,California,Census Tract 96.30,88992,1805,10552,0.925535532,320500,0.237395754,0.137319939,0.303354814,0.184514784,Other California
6067009632,Sacramento County,California,Census Tract 96.32,104484,1690,7314,0.932606541,375800,0.224637681,0.093656002,0.395406071,0.165983046,Other California
6067009633,Sacramento County,California,Census Tract 96.33,41477,1126,3575,0.044568245,151700,0.125874126,0.174545455,0.254545455,0.343776224,Other California
6067009634,Sacramento County,California,Census Tract 96.34,37356,934,4675,0,160800,0.076363636,0.174117647,0.286203209,0.325775401,Other California
6067009635,Sacramento County,California,Census Tract 96.35,92813,1560,6306,0.884221863,370800,0.30843641,0.131144941,0.346019664,0.162543609,Other California
6067009636,Sacramento County,California,Census Tract 96.36,89047,1761,8171,0.892144374,338700,0.23228491,0.149553298,0.341206707,0.202423204,Other California
6067009637,Sacramento County,California,Census Tract 96.37,97756,2106,6551,0.941323346,352800,0.230651809,0.121050221,0.408334605,0.175240421,Other California
6067009638,Sacramento County,California,Census Tract 96.38,76402,860,7776,0.816931672,400700,0.330504115,0.145061728,0.235596708,0.204603909,Other California
6067009639,Sacramento County,California,Census Tract 96.39,49868,1054,3844,0.60306644,278800,0.241935484,0.145681582,0.325962539,0.199791883,Other California
6067009800,Sacramento County,California,Census Tract 98,40833,775,1665,0.066985646,2.02E+05,0.6996997,0.005405405,0.011411411,0.254054054,Other California
6067009900,Sacramento County,California,Census Tract 99,55017,1001,4303,0.141049968,371600,0.420171973,0.013711364,0.052753893,0.440390425,Other California
6067988300,Sacramento County,California,Census Tract 9883,6.50E+04,1667,5993,0,271517.7419,0.226263975,0.420657434,0.040213583,0.248623394,Other California
6069000100,San Benito County,California,Census Tract 1,80766,1284,5142,0.149755501,607700,0.451964216,0.010307273,0.028004667,0.482302606,Other California
6069000200,San Benito County,California,Census Tract 2,58992,1172,6447,0.152740341,533700,0.475259811,0,0.033503955,0.477276253,Other California
6069000300,San Benito County,California,Census Tract 3,59074,1314,4414,0.156498674,325400,0.084503851,0.003171726,0.019710014,0.884685093,Other California
6069000400,San Benito County,California,Census Tract 4,55660,1179,6197,0.006063669,333500,0.266580604,0.006293368,6.45E-04,0.702275294,Other California
6069000501,San Benito County,California,Census Tract 5.01,95523,1854,5981,0.057343476,402200,0.416485538,0.007356629,0.012205317,0.531683665,Other California
6069000502,San Benito County,California,Census Tract 5.02,77992,1256,6376,0.084611016,382900,0.19259724,0,0.031053952,0.747804266,Other California
6069000600,San Benito County,California,Census Tract 6,86087,1397,8258,0.164719626,425600,0.442722209,0.009082102,0.049285541,0.473722451,Other California
6069000701,San Benito County,California,Census Tract 7.01,60542,1252,4305,0.098671727,283300,0.132636469,0.018118467,0.005342625,0.81416957,Other California
6069000702,San Benito County,California,Census Tract 7.02,77361,1236,4980,0.24064479,440300,0.367871486,0.014457831,0.04437751,0.558634538,Other California
6069000801,San Benito County,California,Census Tract 8.01,112717,1845,3235,0.094584287,553600,0.689953632,0.008964451,0.017928903,0.265224111,Other California
6069000802,San Benito County,California,Census Tract 8.02,71200,1183,2716,0.142161636,535600,0.574742268,0.004418262,0.005891016,0.384756996,Other California
6071000103,San Bernardino County,California,Census Tract 1.03,77115,1861,5061,0.012714207,492100,0.256866232,0.042284134,0.354080221,0.309820194,Southern California
6071000104,San Bernardino County,California,Census Tract 1.04,101349,1773,6145,0.033099298,610200,0.228315704,0.035313263,0.441497152,0.280553295,Southern California
6071000105,San Bernardino County,California,Census Tract 1.05,113715,2075,6706,0.134520277,638400,0.230688935,0.022815389,0.454667462,0.228303012,Southern California
6071000107,San Bernardino County,California,Census Tract 1.07,82500,1753,3023,0.062753036,4.54E+05,0.476017201,0.016870658,0.160436652,0.343367516,Southern California
6071000108,San Bernardino County,California,Census Tract 1.08,84267,1894,5341,0.102439024,540700,0.468638832,0.03501217,0.292454597,0.176371466,Southern California
6071000109,San Bernardino County,California,Census Tract 1.09,94830,1990,6786,0.022114109,454100,0.483790156,0.082522841,0.103595638,0.28323018,Southern California
6071000111,San Bernardino County,California,Census Tract 1.11,107161,2659,2601,0.204013378,597500,0.460207612,0.06189927,0.235678585,0.216070742,Southern California
6071000113,San Bernardino County,California,Census Tract 1.13,73720,1468,11500,0.099506579,318800,0.217130435,0.025565217,0.196521739,0.499913043,Southern California
6071000115,San Bernardino County,California,Census Tract 1.15,111393,2120,7283,0.408834994,530800,0.353013868,0.008924894,0.373060552,0.240697515,Southern California
6071000116,San Bernardino County,California,Census Tract 1.16,102910,2239,12049,0.2925,548600,0.31015022,0.062909785,0.391152793,0.218856337,Southern California
6071000117,San Bernardino County,California,Census Tract 1.17,105123,2021,6868,0.027754415,607100,0.336779266,0.037711124,0.416569598,0.17501456,Southern California
6071000118,San Bernardino County,California,Census Tract 1.18,106563,2074,4588,0.073137389,646200,0.241717524,0.034219704,0.485178727,0.216434176,Southern California
6071000201,San Bernardino County,California,Census Tract 2.01,44184,1269,4455,0.145090682,193300,0.120763187,0.053647587,0.102132435,0.706397306,Southern California
6071000203,San Bernardino County,California,Census Tract 2.03,57224,1346,4440,0.061465721,2.94E+05,0.171396396,0.021621622,0.086936937,0.695945946,Southern California
6071000205,San Bernardino County,California,Census Tract 2.05,53162,1159,5121,0.014348097,283200,0.19527436,0.082796329,0.065026362,0.635422769,Southern California
6071000207,San Bernardino County,California,Census Tract 2.07,56411,1174,4744,0.017573222,310400,0.160834739,0,0.064291737,0.768128162,Southern California
6071000208,San Bernardino County,California,Census Tract 2.08,66912,1633,5039,0,287700,0.233181187,0.014090097,0.022425084,0.713435205,Southern California
6071000301,San Bernardino County,California,Census Tract 3.01,35828,1108,8786,0.184436962,263400,0.054404735,0.024698384,0.134646028,0.759048486,Southern California
